"Category","Licence No.","Operating Name","Issued","Client Name","Business Phone","Business Phone Ext.","Licence Address Line 1","Licence Address Line 2","Licence Address Line 3","Conditions","Free Form Conditions Line 1","Free Form Conditions Line 2","Plate No.","Endorsements","Cancel Date","Latitude","Longitude"
"RETAIL STORE (FOOD)","B50-3244236","DOLLAR A M A","17-JUL-2002","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","651 MARKHAM RD","TORONTO, ON","M1H 2A4","","","","","FOODSTUFFS;","",43.7614521449,-79.2241775159
"RETAIL STORE (FOOD)","B50-3245051","MAPLE PRODUCE","30-MAY-2002","YE, XIAN XIANG","4165328788","","225 RONCESVALLES AVE","TORONTO, ON","M6R 2L6","","","","","FOODSTUFFS;","",43.6459487962,-79.4486218954
"RETAIL STORE (FOOD)","B50-3245233","MILLION DOLLAR","06-JUN-2002","1446463 ONTARIO LTD","4166544038","","1094 ST CLAIR AVE W","TORONTO, ON","M6E 1A7","","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.6788143648,-79.4404639356
"RETAIL STORE (FOOD)","B50-3245988","DOLLAR A M A","02-AUG-2002","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","1337 QUEEN ST W","TORONTO, ON","M6K 1L8","","","","","FOODSTUFFS;","",43.6408415562,-79.433924661
"RETAIL STORE (FOOD)","B50-3245991","DOLLAR A M A","28-JUN-2002","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","1 YORK GATE BLVD, #237","TORONTO, ON","M3N 3A1","","","","","FOODSTUFFS;","",43.7585071431,-79.5194426306
"RETAIL STORE (FOOD)","B50-3245995","DOLLAR A M A","28-JUN-2002","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","900 DUFFERIN ST, BSMT","TORONTO, ON","M6H 4B1","SHARED ADDRESS;","","","","FOODSTUFFS;","",43.655817058,-79.435362328
"RETAIL STORE (FOOD)","B50-3246095","BULK BARN","16-JUL-2002","P D A FOODS LTD","4162422238","","2625C WESTON RD, #37","TORONTO, ON","M9N 3V9","","","","","FOODSTUFFS;","",0,0
"RETAIL STORE (FOOD)","B50-3246537","DOLLAR A M A","12-SEP-2002","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","3003 DANFORTH AVE","TORONTO, ON","M4C 1M9","","","","","FOODSTUFFS;","",43.6906422214,-79.2886990101
"RETAIL STORE (FOOD)","B50-3246542","DOLLAR A M A","19-JUL-2002","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","730 YONGE ST","TORONTO, ON","M4Y 2B7","","","","","FOODSTUFFS;","",43.6688834635,-79.3869515237
"RETAIL STORE (FOOD)","B50-3247310","INS MARKET","26-JUN-2002","MAVANI, ELYAZ E","4163061908","","200 KING ST E","TORONTO, ON","M5A 3W8","","AT ST JAMES CAMPUS","","","FOODSTUFFS;","",43.6511090476,-79.3701888847
"RETAIL STORE (FOOD)","B50-3247649","MINI BAR","22-AUG-2002","KIM,INCHUL/KIM,INSOOK","4165048293","","116 SPADINA AVE","TORONTO, ON","M5V 2K6","NO SEATING ACCOMMODATION;","","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;","",43.6471216479,-79.3961332088
"RETAIL STORE (FOOD)","B50-3247878","NATURE'S HEALTH FOOD","30-AUG-2002","1402067 ONTARIO LTD","4164063999","","1000 GERRARD ST E, D1B","TORONTO, ON","M4M 3G6","","LOCATED IN A MALL, GERRARD SQUARE","","","FOODSTUFFS;","",43.66941811,-79.339293443
"RETAIL STORE (FOOD)","B50-3248138","THE BIG CARROT","08-OCT-2002","546073 ONTARIO LTD","4164662129","211","320 DANFORTH AVE, #10","TORONTO, ON","M4K 1N8","","","","","FOODSTUFFS;","",43.6775266211,-79.3532562613
"RETAIL STORE (FOOD)","B50-3248328","NUTRITION MART","18-SEP-2002","NUTRITION MART INC","4162416612","","1901 WESTON RD, #15A","TORONTO, ON","M9N 3P1","","","","","FOODSTUFFS;","",43.7005890595,-79.5159933375
"RETAIL STORE (FOOD)","B50-3248547","TOYS TOYS TOYS","14-JUL-2003","TOYS TOYS TOYS INC","4166301655","","66 WELLINGTON ST W, #24C","TORONTO, ON","M5K 1A1","","","","","FOODSTUFFS;","",43.647230881,-79.381224795
"RETAIL STORE (FOOD)","B50-3248857","AREN'T WE NAUGHTY","09-OCT-2002","748485 ONTARIO LTD","4167836533","","5296 YONGE ST","TORONTO, ON","M2N 5P9","","","","","FOODSTUFFS;","",43.7726562353,-79.414113805
"RETAIL STORE (FOOD)","B50-3249350","ABSOLUTELY FINE FOODS","02-OCT-2002","1135637 ONTARIO INC","4162314011","","270 THE KINGSWAY, #23","TORONTO, ON","M9A 3T7","","","","","REFRESHMENTS;","",43.6617818114,-79.5198273318
"RETAIL STORE (FOOD)","B50-3250710","","19-SEP-2002","WAL-MART CANADA CORP","9058212111","75205","165 NORTH QUEEN ST","TORONTO, ON","M9C 1A7","","COMMON PARKING","","","FOODSTUFFS;MOTOR OIL;","",43.618393071,-79.554141546
"RETAIL STORE (FOOD)","B50-3251738","WHOLE HEALTH","01-JAN-2003","1536943 ONTARIO INC","4167929393","home","777 BAY ST, M220","TORONTO, ON","M5G 2C8","","","","","FOODSTUFFS;","",43.6606429324,-79.3853820754
"RETAIL STORE (FOOD)","B50-3252318","DOLLARAMA #213","10-JAN-2003","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","45 OVERLEA BLVD, B23","TORONTO, ON","M4H 1C3","","","","","FOODSTUFFS;","",43.7055467108,-79.3462588972
"RETAIL STORE (FOOD)","B50-3252319","DOLLARAMA #309","10-JAN-2003","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","2480 EGLINTON AVE E","TORONTO, ON","M1K 2R4","","","","","FOODSTUFFS;","",43.73494926,-79.2596153281
"RETAIL STORE (FOOD)","B50-3252930","NATURE'S HEALTH FOOD","06-FEB-2003","1469325 ONTARIO INC","4166863959","","3003 DANFORTH AVE, #18","TORONTO, ON","M4C 1M9","","","","","FOODSTUFFS;","",43.6906422214,-79.2886990101
"RETAIL STORE (FOOD)","B50-3253452","SKG HEALTH FOODS","01-JAN-2003","SKG HEALTH FOODS INC","4166562775","","2380 EGLINTON AVE W, B11","TORONTO, ON","M6M 1S6","","","","","FOODSTUFFS;","",43.6925512258,-79.4677959369
"RETAIL STORE (FOOD)","B50-3253996","CHA YI CHINESE HERBAL ACUPUNCTURE CENTRE","15-JAN-2003","YANG,TSE-YI/YANG,PENGSHU-LAN","4169378059","","222 SPADINA AVE, C-16A","TORONTO, ON","M5T 3B3","","","","","FOODSTUFFS;","",43.6509372448,-79.3978409971
"RETAIL STORE (FOOD)","B50-3254610","ASIAN HEALTH FOOD","01-JAN-2003","JO, DONG-JOO STEVE","4165300522","","645 BLOOR ST W","TORONTO, ON","M6G 1L1","","","","","FOODSTUFFS;","",43.6641251029,-79.4151105137
"RETAIL STORE (FOOD)","B50-3355030","A BISKET A BASKET","21-MAR-2003","A BISKET A BASKET INC","4165940111","","91-95 FRONT ST E","TORONTO, ON","M5E 1C3","","","","","FOODSTUFFS;","",43.6490190322,-79.3718875593
"RETAIL STORE (FOOD)","B50-3356890","TYMEK'S NATURAL FOODS","20-FEB-2003","TYMEK'S NATURAL FOODS LTD","4162341943","","9 ADVANCE RD, FL1","TORONTO, ON","M8Z 2S6","","SOME RETAIL SELLING OF COMPANY'S OWN PRODUCTS","FRUIT PRESERVES, SPICES & DRY BULK","","FOODSTUFFS;","",43.6331194096,-79.5304194155
"RETAIL STORE (FOOD)","B50-3357666","DAI KUANG WAH HERBS","09-APR-2003","DAI KUANG WAH HERBS LTD","4164669207","","595 GERRARD ST E","TORONTO, ON","M4M 1Y2","","","","","FOODSTUFFS;","",43.6654614973,-79.3518138638
"RETAIL STORE (FOOD)","B50-3358476","WING HANG CHINESE MEDICINE CO.","14-MAY-2003","1209023 ONTARIO LTD","4164123437","","8 GLEN WATFORD DR, G59","TORONTO, ON","M1S 2C1","","TO SELL CHINESE HERBAL MEDICINE","","","FOODSTUFFS;","",43.7865901917,-79.2766899068
"RETAIL STORE (FOOD)","B50-3359051","YUE TAK TONG GINSENG AND CHINESE HERBS INC","01-MAY-2003","YUE TAK TONG GINSENG AND CHINESE HERBS INC","4162600118","","222 SPADINA AVE, #107 NORTH","TORONTO, ON","M5T 3B3","","LOCATED IN CHINA TOWN CENTER","","","FOODSTUFFS;","",43.6509372448,-79.3978409971
"RETAIL STORE (FOOD)","B50-3362821","GOLDEN PINNACLE FOOD","01-JAN-2004","1525920 ONTARIO INC","4166090008","","63 SILVER STAR BLVD, C19","TORONTO, ON","M1V 5E5","","90% OF BUSINESS OPERATES ON A WHOLESALE BASIS, ONLY 10% IS","USED FOR RETAIL SELLING","","FOODSTUFFS;","",43.807249477,-79.290555158
"RETAIL STORE (FOOD)","B50-3363535","BULK BARN","24-JUN-2003","2015997 ONTARIO LTD","4162851687","","1880 EGLINTON AVE E, #3","TORONTO, ON","M1L 2L1","","","","","FOODSTUFFS;","",43.7255274874,-79.2994863159
"RETAIL STORE (FOOD)","B50-3365067","LUBA'S GOURMET COFFEE AND TEA BOUTIQUE","03-NOV-2003","GROSDANOFF-VIGLASKY, VIOLETA","4168651793","","91 FRONT ST E","TORONTO, ON","M5E 1C2","","","","","FOODSTUFFS;","",43.6490190322,-79.3718875593
"RETAIL STORE (FOOD)","B50-3365979","DOLLARAMA","23-SEP-2003","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","1620 ALBION RD, #101","TORONTO, ON","M9V 4B4","","LOCATED INSIDE FINCH/ALBION MALL*COMMON PARKING","","","FOODSTUFFS;","",43.7421712837,-79.5923133434
"RETAIL STORE (FOOD)","B50-3365981","DOLLARAMA","22-OCT-2003","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","2388 DUFFERIN ST","TORONTO, ON","M6E 3S6","","METERED PARKING","","","FOODSTUFFS;","",43.696297025,-79.451025778
"RETAIL STORE (FOOD)","B50-3365983","DOLLAR A M A","01-JAN-2004","DOLLARAMA LP DOLLARAMA S E C","5147371006","1433","2900 ELLESMERE RD","TORONTO, ON","M1E 4B8","SHARED ADDRESS;","COMMON PARKING*AS PER BY-LAW NO 11883","","","FOODSTUFFS;","",43.783391553,-79.202954799
"RETAIL STORE (FOOD)","B50-3366423","THE HERB DEPOT","04-SEP-2003","WANG TAI HONG (CANADA) INC","4165950011","","407-409 DUNDAS ST W","TORONTO, ON","M5T 1G6","","","","","FOODSTUFFS;","",43.6534160524,-79.3948619244
"RETAIL STORE (FOOD)","B50-3367090","DON VALLEY HEALTH FOOD & HERBAL CENTER","10-SEP-2003","DON VALLEY HEALTH FOOD & HERBAL CENTER INC","4164915160","","3060 DON MILLS RD","TORONTO, ON","M2J 3C1","","","","","FOODSTUFFS;","",43.786199179,-79.352046849
"RETAIL STORE (FOOD)","B50-3367909","GREEN NATURAL CENTRE","01-JAN-2004","1519833 ONTARIO LTD","4164890700","","689 MOUNT PLEASANT RD","TORONTO, ON","M4S 2N2","","","","","FOODSTUFFS;","",43.7059785752,-79.3889761207
"RETAIL STORE (FOOD)","B50-3369512","FRESH FROM THE FARM","05-FEB-2004","SCHMUCKER, JAQUELINE","4164223276","","350 DONLANDS AVE","TORONTO, ON","M4J 3S1","","AS PER BY-LAW NO 6752","","","FOODSTUFFS;","",43.6932992665,-79.342857324
"RETAIL STORE (FOOD)","B50-3370719","UNIQUE GINSENG COMPANY","01-JAN-2004","LING, KIT PING","4162981913","","100 SILVER STAR BLVD, #202","TORONTO, ON","M1V 5A3","","","","","FOODSTUFFS;","",43.8057617718,-79.2925423815
"RETAIL STORE (FOOD)","B50-3370802","UNIQUE WONTON","03-MAR-2004","UNIQUE WONTON LTD","4167543088","","23 MILLIKEN BLVD, B16","TORONTO, ON","M1V 5H7","","","","","FOODSTUFFS;","",43.8041440713,-79.2950816884
"RETAIL STORE (FOOD)","B50-3371079","LIVING HEALTHY","01-JAN-2004","LIVING HEALTHY INC","4167401344","","2291 KIPLING AVE","TORONTO, ON","M9W 4L6","","","","","FOODSTUFFS;","",43.7294024467,-79.574197606
"RETAIL STORE (FOOD)","B50-3372197","ESSENCE OF LIFE ORGANIC NATURAL FOODS","24-FEB-2004","ESSENCE OF LIFE ORGANIC NATURAL FOODS INC","4165060345","","50-52 KENSINGTON AVE","TORONTO, ON","M5T 2K1","","","","","FOODSTUFFS;","",43.6539772312,-79.4007544147
"RETAIL STORE (FOOD)","B50-3372348","ANAFIT HEALTH PRODUCTS INC","13-FEB-2004","ANAFIT HEALTH PRODUCTS INC","4162982232","","4438 SHEPPARD AVE E, #126","TORONTO, ON","M1S 5V9","","LOCATED IN EASTERN ORIENTAL SHOPPING MALL","AS PER BY-LAW NO 24982","","FOODSTUFFS;","",43.788036467,-79.2677466293
"RETAIL STORE (FOOD)","B50-3372440","YORK DOLLAR & MORE","01-JAN-2004","PRIME WHEELS BUSINESS INC","4167876735","","2957 DUFFERIN ST","TORONTO, ON","M6B 3T1","SHARED ADDRESS;","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.7100393775,-79.4533622606
"RETAIL STORE (FOOD)","B50-3473194","MARKIE PHARMACY","24-APR-2004","MARKIE PHARMACY LTD","","","1235 BAY ST","TORONTO, ON","M5R 3K4","","AS PER BY-LAW NO 438-86","","","FOODSTUFFS;","",43.670887752,-79.3896426523
"RETAIL STORE (FOOD)","B50-3473814","CHEN'S ACUPUNTURE & HERBS","17-MAR-2004","CHEN,HUI-GUANG/QIAN,LING-LING","4164668638","","637 GERRARD ST E","TORONTO, ON","M4M 1Y2","SHARED ADDRESS;","AS PER BY-LAW NO 438-86","","","FOODSTUFFS;","",43.6656518118,-79.3505375837
"RETAIL STORE (FOOD)","B50-3473896","ONTARIO FRESH & TASTY","05-AUG-2004","ONTARIO FRESH & TASTY INC","4162348063","","99 ADVANCE RD","TORONTO, ON","M8Z 2S6","","PRIMARY USE IS ""INDUSTRIAL FOOD MANUFACTURING: FOOD STORE","USE IS ONLY INCIDENTAL TO THE PRIMARY USE -(LESS THAN 25%)","","FOODSTUFFS;","",43.6356414684,-79.5199710668
"RETAIL STORE (FOOD)","B50-3475818","HOUSE OF TEA","15-MAY-2004","HOUSE OF TEA INC","4169221226","","1017 YONGE ST","TORONTO, ON","M4W 2K9","","","","","FOODSTUFFS;","",43.6773967868,-79.3895058735
"RETAIL STORE (FOOD)","B50-3476252","CONSAFE WATER","06-MAY-2004","CONSAFE WATER INC","4167576087","","126 SINNOTT RD, #11","TORONTO, ON","M1L 4N2","","","","","FOODSTUFFS;","",43.7269096645,-79.2809660842
"RETAIL STORE (FOOD)","B50-3477210","UNCLE BILL GINSENG INT'L","02-JUN-2004","UNCLE BILL GINSENG INT'L INC","4162988182","","4438 SHEPPARD AVE E, #119","TORONTO, ON","M1S 5V9","","COMMON PARKING","","","FOODSTUFFS;","",43.788036467,-79.2677466293
"RETAIL STORE (FOOD)","B50-3477794","H & H HEALTH FOODS CENTRE","20-APR-2004","TIDY SIGN TRADING INC","4169668828","","567 YONGE ST, GROUND FL","TORONTO, ON","M4Y 1Z2","","","","","FOODSTUFFS;","",43.6654193181,-79.3843606623
"RETAIL STORE (FOOD)","B50-3477906","GATEWAY NEWSTANDS # 109","22-APR-2004","1612366 ONTARIO INC","6478994549","","2 BLOOR ST E","TORONTO, ON","M4W 1A8","","LOCATED IN YONGE/BLOOR SUBWAY","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.6707278444,-79.3855547228
"RETAIL STORE (FOOD)","B50-3478490","BIRDS AND BEANS","30-JUN-2004","BIRDS AND BEANS INC","4169139221","","2413 LAKE SHORE BLVD W","TORONTO, ON","M8V 1C5","","","","","FOODSTUFFS;","",43.6140117524,-79.4889233195
"RETAIL STORE (FOOD)","B50-3478745","STAPLES BUSINESS DEPOT #127","30-JUN-2004","STAPLES CANADA INC","4164664900","","850 MILNER AVE","TORONTO, ON","M1B 5N7","","COMMON PARKING*AS PER BY-LAW NO 24982","","","FOODSTUFFS;","",43.8003118199,-79.19665595
"RETAIL STORE (FOOD)","B50-3478746","STAPLES BUSINESS DEPOT #159","30-JUN-2004","STAPLES CANADA INC","4164664900","","3003 DANFORTH AVE","TORONTO, ON","M4C 1M9","SHARED ADDRESS;","COMMON PARKING*AS PER BY-LAW NO 6752","","","FOODSTUFFS;","",43.6906422214,-79.2886990101
"RETAIL STORE (FOOD)","B50-3479122","GATEWAY NEWSTANDS","11-MAY-2005","1551300 ONTARIO LTD","4166668539","CELL","1700 SHEPPARD AVE E","TORONTO, ON","M5J 2G9","SHARED ADDRESS;","""LOCATED IN DON MILLS SUBWAY STATION UPPER LEVEL"" AS PER","BY-LAW NO 7625, AS AMENDED","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.775422781,-79.3466154703
"RETAIL STORE (FOOD)","B50-3479580","KUAN SHIH YIN VEGETARIAN INC","15-SEP-2004","KUAN SHIH YIN VEGETARIAN INC","4165911340","","192 AUGUSTA AVE, REAR","TORONTO, ON","M5T 2L6","","","","","FOODSTUFFS;","",43.6542207154,-79.40215558
"RETAIL STORE (FOOD)","B50-3479931","GIFT WORKS","06-AUG-2004","NORTH AMERICA TRADING GROUP INC","4163690635","","95 FRONT ST E, B20","TORONTO, ON","M5E 1C2","","","","","FOODSTUFFS;","",43.6491898377,-79.3714969414
"RETAIL STORE (FOOD)","B50-3482476","GOOD HEALTH HERBAL","27-AUG-2004","GOOD HEALTH HERBAL INC","4162939028","","3880 MIDLAND AVE, #1","TORONTO, ON","M1V 5K4","","COMMON PARKING*AS PER BYLAW NO 24982","","","FOODSTUFFS;","",43.8202416436,-79.2953831744
"RETAIL STORE (FOOD)","B50-3483012","KERNELS POPCORN","01-NOV-2004","KERNELS POPCORN LTD","4164874194","","1 DUNDAS ST W, D101A","TORONTO, ON","M5G 1Z3","","AS PER BY-LAW NO 438-86","","","FOODSTUFFS;","",43.6559112502,-79.3815627015
"RETAIL STORE (FOOD)","B50-3483277","YING YING SOY FOOD","19-OCT-2004","YING YING SOY FOOD LTD","9058475512","","93 FRONT ST E, B22","TORONTO, ON","M5E 1C3","","AS PER BY-LAW NO 438-86","","","FOODSTUFFS;","",43.6491532155,-79.3716135853
"RETAIL STORE (FOOD)","B50-3483506","KYU SHON HONG","27-OCT-2004","KYU SHON HONG COMPANY LTD","4165951331","","439 DUNDAS ST W","TORONTO, ON","M5T 1G6","","","","","FOODSTUFFS;","",43.6532298577,-79.395787727
"RETAIL STORE (FOOD)","B50-3484014","GATEWAY CIGAR STORE (FRANCHISE #49)","20-OCT-2004","YI, BING","4167309017","","100 SHEPPARD AVE E, #120","TORONTO, ON","M2N 6N5","","LOCATED INSIDE THE STANDARD LIFE INSURANCE COMPANY BUILDING","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.763212834,-79.4055503526
"RETAIL STORE (FOOD)","B50-3484367","URBAN HERBIVORE","08-OCT-2004","GARDNER CORP","4168756425","CELL","64 OXFORD ST","TORONTO, ON","M5T 1P1","SEATING CAPACITY UNDER 40;","SUBJECT TO ZONING BY-LAW 438-86","","","REFRESHMENTS;BAKE SHOP;","",43.6562062926,-79.4028671794
"RETAIL STORE (FOOD)","B50-3484411","WAL-MART","15-OCT-2004","WAL-MART CANADA CORP","9058212111","75205","2525 ST CLAIR AVE W","TORONTO, ON","M6N 4Z5","INCIDENTAL 'TAKE OUT' SEATING ONLY;","","","","REFRESHMENTS;MOTOR OIL;","",43.6680668944,-79.4853049404
"RETAIL STORE (FOOD)","B50-3484725","ERVANARIA NOVO HORIZONTE","02-DEC-2004","ERVANARIA NOVO HORIZONTE CORP","4165348012","","999 BLOOR ST W","TORONTO, ON","M6H 1M1","","AS PER BY-LAW NO 438-86","","","FOODSTUFFS;","",43.6608459948,-79.4301266495
"RETAIL STORE (FOOD)","B50-3486363","THO KHANG DUONG HERBAL","16-FEB-2005","THO KHANG DUONG HERBAL LTD","4164650520","","671 GERRARD ST E","TORONTO, ON","M4M 1Y2","","","","","FOODSTUFFS;","",43.6659748024,-79.3495566347
"RETAIL STORE (FOOD)","B50-3486693","ROTBLOTT'S DISCOUNT WAREHOUSE","26-MAY-2005","ROTBLOTT'S DISCOUNT WAREHOUSE INC","4167030456","","443 ADELAIDE ST W","TORONTO, ON","M5V 1S9","","","","","FOODSTUFFS;","",43.6458922243,-79.39878066
"RETAIL STORE (FOOD)","B50-3486938","DING HO FOODS INC","02-FEB-2005","DING HO FOODS INC","4163212818","","70 SILVER STAR BLVD, #109","TORONTO, ON","M1V 4V9","","""UNDER VARIANCE A94116 WHICH WILL EXPIRE BY JULY 21,1999""","","","FOODSTUFFS;","",43.806167925,-79.291033006
"RETAIL STORE (FOOD)","B50-3487129","LIVELY LIFE INTERNATIONAL FINE FOODS","15-FEB-2005","1517721 ONTARIO INC","4163621464","","93 FRONT ST E, BSMT","TORONTO, ON","M5E 1C3","","","","","FOODSTUFFS;","",43.6491532155,-79.3716135853
"RETAIL STORE (FOOD)","B50-3487608","ARAMARK CANADA","05-APR-2005","ARAMARK CANADA LTD","4162551331","3237","296 LAWRENCE AVE E","TORONTO, ON","M4N 1T7","","FOR FOOD STORAGE & PREPERATION ONLY-SUBJECT TO NORTH YORK","ZONING BY-LAW 7625.","","FOODSTUFFS;","",43.728410874,-79.3850131429
"RETAIL STORE (FOOD)","B50-3500284","BETTER LIVING NATURAL FOODS","10-JAN-2006","2052789 ONTARIO LTD","4162491895","","1500 ROYAL YORK RD, #7","TORONTO, ON","M9P 3B6","","","","","FOODSTUFFS;","",43.6916310475,-79.5318478771
"RETAIL STORE (FOOD)","B50-3500451","HOME HARDWARE","16-JAN-2006","BAILWAY INC","4164446629","","85 ELLESMERE RD, #18","TORONTO, ON","M1R 4B8","","SUBJECT TO MARYVALE COMMUNITY BY-LAW 9366","","","FOODSTUFFS;","",43.7570957543,-79.3124106259
"RETAIL STORE (FOOD)","B50-3500601","CHAPTERS","12-DEC-2005","INDIGO BOOKS & MUSIC INC","4163644499","","20 WILLIAM KITCHEN RD","TORONTO, ON","M1P 5B7","","STORE # 929","SUBJECT TO PROGRESS EMPLOYMENT BY-LAW 24982","","FOODSTUFFS;","",43.772144719,-79.282833396
"RETAIL STORE (FOOD)","B50-3500620","COLES","10-NOV-2005","INDIGO BOOKS & MUSIC INC","4163644499","","200 BAY ST","TORONTO, ON","M5J 2J3","","STORE # 581","SUBJECT TO ZONING BY-LAW 438-86","","FOODSTUFFS;","",43.6463005363,-79.3797538222
"RETAIL STORE (FOOD)","B50-3500626","COLES","12-DEC-2005","INDIGO BOOKS & MUSIC INC","4163644499","","1800 SHEPPARD AVE E","TORONTO, ON","M2J 5A7","","STORE # 553","SUBJECT TO ZONING BY-LAW 7625, AS AMENDED","","FOODSTUFFS;","",43.7777482543,-79.3444982153
"RETAIL STORE (FOOD)","B50-3500628","INDIGO","12-DEC-2005","INDIGO BOOKS & MUSIC INC","4163644499","","3401 DUFFERIN ST, #29","TORONTO, ON","M6A 2T0","","STORE # 286","SUBJECT TO ZONING BY-LAW 7625, AS AMENDED","","FOODSTUFFS;","",43.7260790335,-79.4514704404
"RETAIL STORE (FOOD)","B50-3500629","INDIGO","10-NOV-2005","INDIGO BOOKS & MUSIC INC","4163644499","","2300 YONGE ST","TORONTO, ON","M4P 1E4","","STORE # 278","SUBJECT TO ZONING BY-LAW 438-86","","FOODSTUFFS;","",43.707157574,-79.399083527
"RETAIL STORE (FOOD)","B50-3500630","INDIGO","10-NOV-2005","INDIGO BOOKS & MUSIC INC","4163644499","","220 YONGE ST","TORONTO, ON","M5B 2H1","","STORE # 287","SUBJECT TO ZONING BY-LAW 438-86","","FOODSTUFFS;","",43.653677971,-79.3801129844
"RETAIL STORE (FOOD)","B50-3501454","ERVANARIA ANGRA","03-JAN-2006","DE AVILA,JOAO L/DE AVILA,MARIA R","4166530112","","1225 SHAW ST","TORONTO, ON","M6G 3N9","","A.K.A. 74 MARCHMOUNT RD","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.6741456999,-79.427764341
"RETAIL STORE (FOOD)","B50-3589092","VENICE FITNESS","21-OCT-2005","1349425 ONTARIO LTD","4167528364","","750 WARDEN AVE, #1","TORONTO, ON","M1L 4A1","","GROSS FLOOR AREA SHALL NOT EXCEED 4180 METRES SQUARED","","","FOODSTUFFS;","",43.7184360021,-79.2846263411
"RETAIL STORE (FOOD)","B50-3590035","CHRIS' CHEESE-MONGERS","12-MAY-2005","1642293 ONTARIO INC","4163685273","","93 FRONT ST E, #40","TORONTO, ON","M5E 1C3","","LOCATED IN ST LAWRENCE MARKET, SOUTH BUILDING, MAIN FLOOR","AS PER BY-LAW NO 438-86","","FOODSTUFFS;","",43.6491532155,-79.3716135853
"RETAIL STORE (FOOD)","B50-3590282","TRUPTI ENTERPRISES","17-FEB-2005","TRUPTI ENTERPRISES INC","4164210191","","2 THORNCLIFFE PARK DR, #40","TORONTO, ON","M4H 1H2","","RETAIL PORTION MUST BE SCREENED, SUCH THAT MEMBERS OF THE","GENERAL PUBLIC CAN'T ENTER THE WAREHOUSE/WHOLESALING AREA.","","FOODSTUFFS;","",43.7065957151,-79.3514850969
"RETAIL STORE (FOOD)","B50-3590412","EVERYDAY GOURMET","07-JUN-2005","1055239 ONTARIO INC","4163637662","","91 FRONT ST E, B15","TORONTO, ON","M5E 1C2","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.6490190322,-79.3718875593
"RETAIL STORE (FOOD)","B50-3590923","SUSIE'S ACUPUNCTURE & HERB","17-JAN-2006","CHOO, JUNGYE","4165333814","","649 BLOOR ST W","TORONTO, ON","M6G 1L1","SHARED ADDRESS;","SUBJECT TO ZONING BY-LAW 438-86","","","FOODSTUFFS;","",43.6641086534,-79.4152437708
"RETAIL STORE (FOOD)","B50-3591925","FAIRBANK CONVENIENCE PLUS","29-APR-2005","ZHANG, WEN LIN","4166532625","","2495 DUFFERIN ST","TORONTO, ON","M6B 3R3","","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.701727487,-79.4516400175
"RETAIL STORE (FOOD)","B50-3592758","NATURAL HUT","03-NOV-2005","LI, FENG LAN","4165969819","","222 SPADINA AVE, #121","TORONTO, ON","M5T 3B3","","""LOCATED INSIDE CHINA TOWN CENTRE"""," SUBJECT TO ZONING BY-LAW 438-86","","FOODSTUFFS;","",43.6509372448,-79.3978409971
"RETAIL STORE (FOOD)","B50-3593344","LA FROMERGIE","20-MAY-2005","6337392 CANADA INC","4165164278","","868 COLLEGE ST","TORONTO, ON","M6H 1A3","","SUBJECT TO ZONING BY-LAW 438-86","","","FOODSTUFFS;","",43.6542039395,-79.4244001669
"RETAIL STORE (FOOD)","B50-3593921","GATEWAY NEWSTANDS","14-JUN-2005","GO LINK LTD","4162218146","","20 YORK MILLS RD, RD1","TORONTO, ON","M2P 2C2","NO SEATING ACCOMMODATION;","NEWSTAND/GO TICKET AGENCY","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;","",43.7445091352,-79.404685721
"RETAIL STORE (FOOD)","B50-3594391","SANELLI'S COOKERY","30-MAY-2005","999276 ONTARIO LTD","4162340994","","4242 DUNDAS ST W, #11","TORONTO, ON","M8X 1Y6","","","","","FOODSTUFFS;","",43.659934004,-79.514041574
"RETAIL STORE (FOOD)","B50-3595196","BILL BEAUTY & HEALTH PRODUCTS","03-NOV-2005","EASTERN RED FOOD INC","4162986789","","2301 BRIMLEY RD, #142","TORONTO, ON","M1S 5B8","","SUBJECT TO AGINCOURT NORTH BY-LAW 12797, EXCEPTION 3","","","FOODSTUFFS;","",43.7979599552,-79.2711802373
